tweet;link;date
@RideUTA;https://twitter.com/kirkmckee13/status/1016349952916840454;2018-07-09 15:54:46
We should have some information available later this week about this and other route/schedule adjustments.;https://twitter.com/RideUTA/status/1016342528759664640;2018-07-09 15:25:16
Tomorrow we will be opening our 34th #GREENbike Station at @ArtspaceUtah Bridge Projects! Join us on the corner of 200 S 500 W @10:30AM. Speakers: @slcmayor, Laura Hansen @RideUTA, Michael Martinez @AmexBusiness, Jessica Norie @ArtspaceUtah & @SLCBikeShare’s very own Ben Boltepic.twitter.com/eZDDYPHhrA;https://twitter.com/SLCBikeShare/status/1016332639706365953;2018-07-09 14:45:58
A little warm up there in the North-West?;https://twitter.com/Thin_Man/status/1016329283005046784;2018-07-09 14:32:38
REMINDER: The first public open house is tomorrow! @RideUTA @UtahDOThttps://twitter.com/WasatchCouncil/status/1014539636004225024 …;https://twitter.com/WasatchCouncil/status/1016327968476426241;2018-07-09 14:27:24
You're welcome.;https://twitter.com/RideUTA/status/1016323691569975297;2018-07-09 14:10:25
Thank you for responding as quickly as you could;https://twitter.com/deadtiredpoet/status/1016322640460460033;2018-07-09 14:06:14
Yes, you may. Thank you for letting us know which at which station you had this issue.;https://twitter.com/RideUTA/status/1016322221298601984;2018-07-09 14:04:34
Orem Station. Will I be able to board without a ticket and then buy a round trip ticket on my way back or no?;https://twitter.com/deadtiredpoet/status/1016320983030849537;2018-07-09 13:59:39
There is an issue currently affecting many of our ticket vending machines. Can you let us know at which station it wouldn't accept your payment?;https://twitter.com/RideUTA/status/1016320506075721730;2018-07-09 13:57:45
Yo @RideUTA why aren't your kiosks accepting cards? I'm gonna miss my ride to school because of this and cause it won't accept some of my dollar bills;https://twitter.com/deadtiredpoet/status/1016319364851625984;2018-07-09 13:53:13
It is pulling into American Fork station now, about 7-8 minutes behind schedule.;https://twitter.com/RideUTA/status/1016316871526797312;2018-07-09 13:43:19
@RideUTA how late will your NB frontrunner from am Fork be?;https://twitter.com/HoneyBadger1875/status/1016316510371889153;2018-07-09 13:41:52
@RideUTA hi, do you happen to have a link to more info on this? Saw this at meadow brook, and I take the 41 to SLCC redwood. pic.twitter.com/P8eZrdKLkM;https://twitter.com/kyledempsterstu/status/1016313773668294656;2018-07-09 13:31:00
Take @RideUTA FrontRunner up to @FarmingtonCity for Festival Days. #TravelWise http://bit.ly/2NfRJ90;https://twitter.com/TravelWiseUtah/status/1016306001996378115;2018-07-09 13:00:07
Thanks for the heads up. We'll alert FrontRunner to get that checked.;https://twitter.com/RideUTA/status/1016295771971424256;2018-07-09 12:19:28
@RideUTA static on the speakers on the SB train that just arrived in farm is getting really annoying.;https://twitter.com/NickDurst93/status/1016293188145823744;2018-07-09 12:09:12
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/z9DDTtVTr1;https://twitter.com/Mackerelcat/status/1016115418669281285;2018-07-09 00:22:48
Let me look into it and see what I can find out for you.;https://twitter.com/RideUTA/status/1016105539632132096;2018-07-08 23:43:33
If this isn't an endorsement to @RideUTA to the airport I don't know what else is. https://twitter.com/sltrib/status/1016024252846395398 …;https://twitter.com/urzishra/status/1016056614069997568;2018-07-08 20:29:08
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/B2j1GUe2Ww;https://twitter.com/Mackerelcat/status/1016022330437296128;2018-07-08 18:12:55
@RideUTA can't find no where to delete my profile on the uta farepay website lol;https://twitter.com/donaadollas/status/1015995652940054529;2018-07-08 16:26:54
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/88RrhE7ktc;https://twitter.com/Mackerelcat/status/1015953252276305920;2018-07-08 13:38:25
Uh oh. At least by the time we got in the bus transfer need was cancelled. Still took a little more time but no big issues...;https://twitter.com/Sweetachicka/status/1015804059171708929;2018-07-08 03:45:35
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/rfGUuiRZDe;https://twitter.com/Mackerelcat/status/1015798487865159680;2018-07-08 03:23:26
There are no delays, at this time.;https://twitter.com/RideUTA/status/1015789017042911233;2018-07-08 02:45:48
@RideUTA is SB from Noth Temple to Orem still experiencing delays?;https://twitter.com/TJayGameZ/status/1015787598403469313;2018-07-08 02:40:10
. @RideUTA Police found 3 suspicious packages on 3 separate Frontrunner trains. Video allowed them to track the man responsible they are interviewing him now. Details at 10 on @abc4utahpic.twitter.com/cUsyMTtQdo;https://twitter.com/GlenBeebyNews/status/1015787163705921536;2018-07-08 02:38:26
FR Update 7:53 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015775839986831360;2018-07-08 01:53:27
FR Update 7:21 pm: Expect 10-15 min delay between Roy-North Temple and 30-35 min delay between American Fork-Provo.;https://twitter.com/RideUTA/status/1015767869999714310;2018-07-08 01:21:46
FR Update 7:11 pm: All NB FR trains are now under 10 minutes delayed. Expect 30-35 min delay between Lehi-Provo on SB FR.;https://twitter.com/RideUTA/status/1015765269854244864;2018-07-08 01:11:26
More To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 8/2018 when the route opens, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi k;https://twitter.com/Mackerelcat/status/1015764226474852355;2018-07-08 01:07:18
FR Update 7:03 pm: Expect 10-15 min delay between Salt Lake Central-Ogden on NB FR trains. Expect 30-35 min delay between South Jordan-Provo on SB FR.;https://twitter.com/RideUTA/status/1015763459634581506;2018-07-08 01:04:15
There are 10-15 minute delays for northbound trains.;https://twitter.com/RideUTA/status/1015753595411673088;2018-07-08 00:25:03
FR Update 6:23 pm: Expect 10-15 min delay between Lehi-Ogden on NB FR trains. Expect 30-35 min delay between Woods Cross-American Fork and 10-15 min delay between Orem-Provo on SB FR trains.;https://twitter.com/RideUTA/status/1015753189185019907;2018-07-08 00:23:26
About 10-15 minutes delayed.;https://twitter.com/RideUTA/status/1015746446044344320;2018-07-07 23:56:39
5:47*;https://twitter.com/xcouchx/status/1015746097434775552;2018-07-07 23:55:15
how delayed is the 4:47 NB train out of Provo?;https://twitter.com/xcouchx/status/1015746028874715142;2018-07-07 23:54:59
Gonna have to agree that this signal combination just does not make sense;https://twitter.com/JZitnay/status/1015743630961725440;2018-07-07 23:45:27
@RideUTA will the UVX run on Sundays?;https://twitter.com/UtahTransitFan/status/1015737055765131264;2018-07-07 23:19:20
We have several Blue Line trains running at the moment. To identify which one you are on, please let us know what station you boarded and at what time.;https://twitter.com/RideUTA/status/1015734718518714369;2018-07-07 23:10:02
We approximate the next train to depart Clearfield SB will be at 6:00 -6:15 pm.;https://twitter.com/RideUTA/status/1015733865070112768;2018-07-07 23:06:39
;https://twitter.com/gtodog69/status/1015732951143755776;2018-07-07 23:03:01
That's correct, that bus bridge has been cancelled as well. All stations are being serviced by trains once more.;https://twitter.com/RideUTA/status/1015732788706897921;2018-07-07 23:02:22
Both bus bridges have been cancelled and we are working hard to get the trains back on schedule.;https://twitter.com/RideUTA/status/1015732356399992834;2018-07-07 23:00:39
FR Update 4:56 pm: Both bus bridges have been cancelled, expect delays on both NB and SB trains as we work to getting back on normal schedules.;https://twitter.com/RideUTA/status/1015731501286162433;2018-07-07 22:57:15
Including the north end bus bridge? My destination is Roy;https://twitter.com/gtodog69/status/1015731409145638912;2018-07-07 22:56:53
So glad your son is home now! And thanks for the kind words. :);https://twitter.com/RideUTA/status/1015730989425922051;2018-07-07 22:55:13
What does that mean for south bound from clear field;https://twitter.com/BarneyKathie/status/1015730952289435650;2018-07-07 22:55:05
Have you heard anything more;https://twitter.com/kimberl50408391/status/1015730216478466052;2018-07-07 22:52:09
Update please;https://twitter.com/kimberl50408391/status/1015730067761086464;2018-07-07 22:51:34
It looks like service will return to normal, soon, however, there are major delays. The next NB FR train is at Provo and has not been released, yet.;https://twitter.com/RideUTA/status/1015729982293897216;2018-07-07 22:51:13
My son had just gotten on the train in Farmington when they then asked everyone to evacuate. He took the bridge bus north and is home now. Thanks to @RideUTA for acting on this so fast and keeping people safe.;https://twitter.com/KrazyKim85/status/1015729916824805376;2018-07-07 22:50:58
Are we still expecting a northbound train out of Aerican Fork at 4:53?;https://twitter.com/gtodog69/status/1015728955905605632;2018-07-07 22:47:09
Police still investigating the bomb threat on Frontrunner. Civilians are being kept out of the @provocity @RideUTA station. Possible 2-hour delay is expected. https://twitter.com/RideUTA/status/1015715652273876992 …;https://twitter.com/Mari_wanderlust/status/1015727799154327553;2018-07-07 22:42:33
FR Update 4:36 pm: Bus bridges remain in effect for Provo to American Fork, and Woods Cross to Farmington.;https://twitter.com/RideUTA/status/1015726528347475973;2018-07-07 22:37:30
BREAKING: Suspicious package found on or near @RideUTA Frontrunner train in Farmington. We're told train is evacuated. @KUTV2News with more coming up on 2News at 5.;https://twitter.com/bmullahy2news/status/1015723986464829440;2018-07-07 22:27:24
You're welcome.;https://twitter.com/RideUTA/status/1015723445697548289;2018-07-07 22:25:15
Ok. Thank you.;https://twitter.com/gtodog69/status/1015723002749571072;2018-07-07 22:23:29
The next NB train to depart from American Fork should depart at 4:53 pm.;https://twitter.com/RideUTA/status/1015722073581346816;2018-07-07 22:19:48
At this time, trains are not running between Provo and American Fork. There is a bus bridge in effect to bring passengers from those stations.;https://twitter.com/RideUTA/status/1015721786204409858;2018-07-07 22:18:39
As long as one follows the instructions of police and UTA personnel then one should be safe.;https://twitter.com/RideUTA/status/1015721504611487745;2018-07-07 22:17:32
Orem;https://twitter.com/chewbacca_brah/status/1015721251451486208;2018-07-07 22:16:32
What station are you waiting at?;https://twitter.com/RideUTA/status/1015721182400798720;2018-07-07 22:16:15
Can you tell us if it is a safety issue;https://twitter.com/kimberl50408391/status/1015721079279575040;2018-07-07 22:15:51
Ok then when is the next train from American fork;https://twitter.com/gtodog69/status/1015720472539947008;2018-07-07 22:13:26
@RideUTA any update on the the northbound frontrunner?;https://twitter.com/chewbacca_brah/status/1015720298803486720;2018-07-07 22:12:45
Currently there is a bus bridge from Provo to American Fork (which services Orem), at this time we do not know how long the bus bridge will be needed.;https://twitter.com/RideUTA/status/1015719869633957888;2018-07-07 22:11:02
@RideUTA when is the next train out of orem considering the issues in provo;https://twitter.com/gtodog69/status/1015718408141225985;2018-07-07 22:05:14
My husband works at Farmington station and they evacuated the train;https://twitter.com/kimberl50408391/status/1015718221914095618;2018-07-07 22:04:29
FR Update 3:54 pm: Route 830 will service a Bus Bridge between Provo-Orem.;https://twitter.com/RideUTA/status/1015715652273876992;2018-07-07 21:54:17
You're very welcome!;https://twitter.com/RideUTA/status/1015714405445722112;2018-07-07 21:49:19
Thank you @RideUTA !;https://twitter.com/KrazyKim85/status/1015713776127971329;2018-07-07 21:46:49
There is police activity aboard that train, and passengers were asked to alight as a safety precaution. No worries, though, the bus bridge will transport your son to Layton Station.;https://twitter.com/RideUTA/status/1015713534297169920;2018-07-07 21:45:52
We're not able to provide details during police activity, but at this time we do believe this incident will take awhile to resolve, Alternative transportation is advised until the bus bridges have been established.;https://twitter.com/RideUTA/status/1015713045690175488;2018-07-07 21:43:55
My son was on the frontrunner in Farmington when he said they were all evacuated... what is going on? Will the bus bridge take him to the stop in Layton?;https://twitter.com/KrazyKim85/status/1015712781885005824;2018-07-07 21:42:52
FR Update 3:41 pm: Expect 20-30 min delays between Ogden-Provo on NB & SB FR trains. Two Bus Bridges have been activated between Provo Central-American Fork & Woods Cross-Layton.;https://twitter.com/RideUTA/status/1015712331811229696;2018-07-07 21:41:05
FR Update 3:36 pm: Expect 15-30 min delays between Ogden-Provo on NB & SB FR trains. A 2nd Bus Bridge has been activated between Woods Cross-Farmington.;https://twitter.com/RideUTA/status/1015711279590379521;2018-07-07 21:36:54
@RideUTA Lol my bus driver just kinda walked out... It’s been at least 10 minutes and he just left the bus running;https://twitter.com/amiriteladiees/status/1015710165058793472;2018-07-07 21:32:28
Thank you!;https://twitter.com/rbrinton97/status/1015709305197060097;2018-07-07 21:29:03
Yes. The bus bridge includes Orem Central, however, keep in mind that it takes time to assemble and get a bus bridge running.;https://twitter.com/RideUTA/status/1015708809904492545;2018-07-07 21:27:05
I was about to take the 830 to get on the Orem Central. Will the bus bridge include service to the Orem station?;https://twitter.com/rbrinton97/status/1015707504905342976;2018-07-07 21:21:54
FR Alert 3:20 pm: Expect FR delays due to police activity. More information about delays will be in the next update. A Bus Bridge has been activated between American Fork-Provo. This will take some time to assemble, we ask for your patience.;https://twitter.com/RideUTA/status/1015707235064926214;2018-07-07 21:20:50
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 8/2018 when the route opens, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi j;https://twitter.com/Mackerelcat/status/1015695959529934848;2018-07-07 20:36:02
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/krwbfa7Z82;https://twitter.com/Mackerelcat/status/1015695794882531328;2018-07-07 20:35:22
To get a bike locker, please contact Mike Shaffer at mshaffer@rideuta.com or 801-287-2132. More information can be found here: https://www.rideuta.com/Rider-Info/Bikes-On-UTA/UTA-Bike-Lockers …;https://twitter.com/RideUTA/status/1015643162247942146;2018-07-07 17:06:14
@RideUTA how do i get a bike locker?;https://twitter.com/NickDurst93/status/1015642505981726720;2018-07-07 17:03:37
Thank you for your feedback regarding running buses up the canyons all year long. We'll be sure to show your comment to our planning department. :);https://twitter.com/RideUTA/status/1015633428513984514;2018-07-07 16:27:33
Gah, my daughter asked to go hiking, and I'm terrified to brave the traffic on a midsummer Saturday. I can't find any @RideUTA bus routes up any of the Salt Lake City canyons. Maybe something to consider.;https://twitter.com/erinalberty/status/1015631879209345024;2018-07-07 16:21:24
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 8/2018 when the route opens, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi i;https://twitter.com/Mackerelcat/status/1015631861136019456;2018-07-07 16:21:19
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/lhX3I1DXTx;https://twitter.com/Mackerelcat/status/1015631727488667649;2018-07-07 16:20:48
@RideUTA what’s with all the train horns on 500 west?? Why am I awake at six am on a Saturday??;https://twitter.com/jordanraeturner/status/1015571568901087232;2018-07-07 12:21:45
Take @RideUTA transit to the @slcfleamarket on the 8th for great unique finds. #TravelWisehttp://bit.ly/2KFyAvA;https://twitter.com/TravelWiseUtah/status/1015460412454817792;2018-07-07 05:00:03
Guys. Not fry sauce?!;https://twitter.com/dustin_hughes/status/1015447341753483264;2018-07-07 04:08:07
You're welcome. :);https://twitter.com/MRC_SLC/status/1015436671968514050;2018-07-07 03:25:43
Next time, for sure. :D (Thank you!);https://twitter.com/RideUTA/status/1015436573993824256;2018-07-07 03:25:19
FR Update 9:23 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015436131394031617;2018-07-07 03:23:34
"Next time can you provide something to dip in the ranch? ;) (P.S. Will do.)";https://twitter.com/MRC_SLC/status/1015435989836279808;2018-07-07 03:23:00
"We do what we can to better TRAX experience! ;) ... (P.S. Could you, kindly, throw that container away, please?)";https://twitter.com/RideUTA/status/1015435637053382656;2018-07-07 03:21:36
"TRAX now with complimentary ranch dressing! ;) @RideUTA pic.twitter.com/xSeR6QjrSF";https://twitter.com/MRC_SLC/status/1015434927570120705;2018-07-07 03:18:47
Awesome!;https://twitter.com/RideUTA/status/1015434184003907584;2018-07-07 03:15:49
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 8/2018 when the route opens, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi h;https://twitter.com/Mackerelcat/status/1015433493986226181;2018-07-07 03:13:05
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/sNOw7qSIyW;https://twitter.com/Mackerelcat/status/1015433334481039360;2018-07-07 03:12:27
FR Alert 9:10 pm: Expect 10 min delay between Orem-Provo on SB FR due to a re-designated train meet.;https://twitter.com/RideUTA/status/1015432944738078720;2018-07-07 03:10:54
FR Update 9:05 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015431543978897409;2018-07-07 03:05:20
We are happy to forward your suggestion to the appropriate department. Thank you for sharing!;https://twitter.com/RideUTA/status/1015416270282469376;2018-07-07 02:04:39
FR Update 8:03 pm: Expect 10-20 min delay between Salt Lake Central-Ogden on NB FR trains.;https://twitter.com/RideUTA/status/1015415890085601283;2018-07-07 02:03:08
FR Update 7:39 pm: Expect 10-15 min delay between American Fork-Provo on SB FR. Expect 10-15 min delay between Draper-Salt Lake Central on NB FR and expect 20-25 min delay between Clearfield-Ogden on NB FR trains. *Passengers will be shuttled to Pleasant View from Ogden.*;https://twitter.com/RideUTA/status/1015409851697115136;2018-07-07 01:39:08
FR update 7:26 pm: Expect 10-15 min delay between Lehi-Provo on SB FR. Expect 10-15 min delay between Salt Lake Central-Farmington and expect 20-25 min delay between Layton-Ogden on NB FR trains.;https://twitter.com/RideUTA/status/1015406575912210434;2018-07-07 01:26:07
FR Update 7:17 pm: In addition, expect 10-15 min delay between Draper-Provo on SB FR.;https://twitter.com/RideUTA/status/1015404381989167105;2018-07-07 01:17:24
FR Update 7:06 pm: Expect 10-15 min delay between South Jordan-North Temple on NB FR.;https://twitter.com/RideUTA/status/1015401787430461441;2018-07-07 01:07:06
#UTA this 750 to Ogden is bullshit RN! 1/2 hour behind schedule! @RideUTA;https://twitter.com/doctorjuice6/status/1015399356873097216;2018-07-07 00:57:26
FR Update 6:56 pm: Expect 10 min delay between Salt Lake Central-North Temple on NB FR.;https://twitter.com/RideUTA/status/1015399214359154688;2018-07-07 00:56:52
FR Update 6:46 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015397959427674112;2018-07-07 00:51:53
TRAX Update 6:45 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015396310533529601;2018-07-07 00:45:20
FR Update 6:44 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015396090567421952;2018-07-07 00:44:27
FR Alert 6:43 pm: Expect 10-15 min delay between South Jordan-Salt Lake Central on NB FR due to police activity.;https://twitter.com/RideUTA/status/1015395872564285440;2018-07-07 00:43:35
TRAX Update 6:30 pm: Expect 15 min delay between River Trail-West Valley Central on SB Green Line and between 900 South-Draper Town Center on SB Blue Line.;https://twitter.com/RideUTA/status/1015392591116894208;2018-07-07 00:30:33
TRAX Alert 6:24 pm: Expect 15-20 minute delay between West Jordan City Center-Daybreak Parkway on SB Red Line due to mechanical issues.;https://twitter.com/RideUTA/status/1015391125593579520;2018-07-07 00:24:44
This is the ideal day to have all your A/C go out on your stank, crippled trains @RideUTA #actuallydontrideUTA;https://twitter.com/NadiaPflaum/status/1015390724810989569;2018-07-07 00:23:08
What’s your car number?;https://twitter.com/RideUTA/status/1015389258230755328;2018-07-07 00:17:18
We’re having condenser problems on that car. Other should be working, so I’d recommend switching cars.;https://twitter.com/RideUTA/status/1015389194389217280;2018-07-07 00:17:03
FR Update: 6:09 pm: Expect 10 min delay between Farmington-North Temple on SB FR. Expect 10-15 min delay between Layton-Ogden on NB FR.;https://twitter.com/RideUTA/status/1015387281044144128;2018-07-07 00:09:27
@RideUTA Can anything be done about tbe temperature on the NB Frontrunner train approaching Farmington, train car 121. We are delayed and dying of heat. Is the AC not working either?;https://twitter.com/975Hands/status/1015384015249944576;2018-07-06 23:56:28
TRAX Alert 5:55 pm: Expect 10-20 min delay between Arena-Salt Lake Central on NB Blue Line and between Gallivan-Airport on NB Green Line due to door issues.;https://twitter.com/RideUTA/status/1015383778150305792;2018-07-06 23:55:32
FR Update 5:48 pm: Expect 10-15 minute delay between Ogden-Woods Cross on SB FR.;https://twitter.com/RideUTA/status/1015382109047918592;2018-07-06 23:48:54
Due to a single track in some areas, trains are designated to meet at specific locations where there is double tracking. A delay, even a minor one, can affect these meets, therefore, they get re-designated to a different location, which delays the train that's instructed to hold.;https://twitter.com/RideUTA/status/1015380138907852800;2018-07-06 23:41:04
Is that kinda like a blind-date or?;https://twitter.com/NewsKeira/status/1015378756834287617;2018-07-06 23:35:35
FR Alert 5:33 pm: Expect 10-15 minute delay between American Fork-Provo on SB FR due to a re-designated train meet.;https://twitter.com/RideUTA/status/1015378169501769728;2018-07-06 23:33:15
FR Update 5:14 pm: Expect 20-25 minute delay between Farmington-Ogden on NB FR.;https://twitter.com/RideUTA/status/1015373476084019205;2018-07-06 23:14:36
We apologize for the delay! FR is working hard on getting this train to recover it's signals to be able to proceed northbound.;https://twitter.com/RideUTA/status/1015372439121997827;2018-07-06 23:10:28
Sitting on train between Centerville and Farmington! NO AC!!! Get us to a stop at least so we can get off the train!!;https://twitter.com/Thethird_801/status/1015371149868351490;2018-07-06 23:05:21
We're all burning up to a crisp while waiting. Just tell them to hit the throttle already and forget the signals.;https://twitter.com/sinistan/status/1015370736230326272;2018-07-06 23:03:42
That train is experiencing cab signal issues, which is a communication system between the train and the signals up ahead. When there are issues with this system a safety default is activated that stops the train. FR is currently attempting to recover these signals.;https://twitter.com/RideUTA/status/1015370630034874373;2018-07-06 23:03:17
FR Alert 4:56 pm: Expect 10-20 minute delay between Farmington-Ogden on NB FR due to signal issues.;https://twitter.com/RideUTA/status/1015369043652509698;2018-07-06 22:56:59
@RideUTA what happened on the NB FR that left wx we have been sitting at the train meet for five minutes after we passed the sb train;https://twitter.com/NickDurst93/status/1015367830370279424;2018-07-06 22:52:10
No problem.;https://twitter.com/AaronToponce/status/1015366212153421825;2018-07-06 22:45:44
Thank you! We've notified maintenance to get it working again.;https://twitter.com/RideUTA/status/1015362107532021760;2018-07-06 22:29:25
@RideUTA The down escalator at North Temple Station is stopped. FYI.;https://twitter.com/AaronToponce/status/1015360649231298560;2018-07-06 22:23:37
TRAX Update 2:39 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015334571674660864;2018-07-06 20:40:00
Great!;https://twitter.com/RideUTA/status/1015333715432673282;2018-07-06 20:36:36
2 liters of water;https://twitter.com/kelsonpeery1/status/1015331757766279168;2018-07-06 20:28:49
I have liters or quarts on my back;https://twitter.com/kelsonpeery1/status/1015331369616998400;2018-07-06 20:27:17
That is a great idea! Thank you for sharing!;https://twitter.com/RideUTA/status/1015327310696865793;2018-07-06 20:11:09
TRAX Alert 2:10 pm: Expect 10-15 minute delay between 900 East-University Medical on NB Red Line due to door issues.;https://twitter.com/RideUTA/status/1015327104085430273;2018-07-06 20:10:20
Water bottle filling spout at FR stations would be a nice way to stay cool...;https://twitter.com/AKConiferious/status/1015326155778342912;2018-07-06 20:06:34
Glad you had options to stay cool! We hope you've got a bottle of water with you.;https://twitter.com/RideUTA/status/1015326140351897602;2018-07-06 20:06:30
@RideUTA super frowny face I just rode 4 miles just to find out the fr to Ogden didn't depart Murray for almost 40 mins hooray for air conditioned Trax;https://twitter.com/kelsonpeery1/status/1015319630133334017;2018-07-06 19:40:38
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 8/2018 when the route opens, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi g;https://twitter.com/Mackerelcat/status/1015317969310703616;2018-07-06 19:34:02
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/iRYO6VhrWL;https://twitter.com/Mackerelcat/status/1015316830250889216;2018-07-06 19:29:30
"Bad News: We are starting to see elevated levels of Ozone. Our forecasters have changed the outlook for the next three days to ""Unhealthy for Sensitive Groups"" and we are asking for Mandatory Action. What can you do to help? Limit emissions. Take @RideUTA. #NoMowDaypic.twitter.com/giqbBm79rR";https://twitter.com/UtahDEQ/status/1015312977770135552;2018-07-06 19:14:12
It's hot and smokey, just like me jk;https://twitter.com/JenCaress/status/1015301347871113217;2018-07-06 18:27:59
;https://twitter.com/pah_treek/status/1015291761155964928;2018-07-06 17:49:53
Heading to #OgdenTwilight tonight? Remember that your concert ticket is your UTA train and bus fare all day long. Just show your concert ticket when asked for proof of fare.pic.twitter.com/wnXJ3zOIra;https://twitter.com/RideUTA/status/1015291216479436800;2018-07-06 17:47:43
Make sure the are on time too.;https://twitter.com/jeffnorris/status/1015285159354961920;2018-07-06 17:23:39
It’s HOT out there. This is a great time to ride UTA and help prevent summer smog. We’ve got tips to keep you cool while you wait for the bus or train at http://www.rideuta.com/news/2018/07/Beat-the-Heat-Tips ….pic.twitter.com/E2Xu251Vbi;https://twitter.com/RideUTA/status/1015284281378127872;2018-07-06 17:20:10
No, unfortunately there aren't any lockers at the Intermodal Hub, but that's a great idea!;https://twitter.com/RideUTA/status/1015275203901865984;2018-07-06 16:44:06
@RideUTA Do you know if there are any lockers to rent in the Intermodal Hub?;https://twitter.com/mimknits/status/1015272903879905286;2018-07-06 16:34:57
For my vacation, walking around, and touring the city? Yes.;https://twitter.com/AaronToponce/status/1015243012798988288;2018-07-06 14:36:11
. @RideUTA celebrates 30 years of paratransit service: https://www.deseretnews.com/article/900023878/uta-celebrates-30-years-of-paratransit-service.html … #membernews;https://twitter.com/saltlakechamber/status/1015242756409655297;2018-07-06 14:35:10
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 8/2018 when the route opens, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi f;https://twitter.com/Mackerelcat/status/1015235292804964353;2018-07-06 14:05:30
